title,authors,cover,summary,language,categories,editor,publicationYear,pagesNumber,amazonLink,kindleLink,audibleLink,fnacLink,ISBN,rating
Air Fryer Cookbook: 600 Effortless Air Fryer Recipes for Beginners and Advanced Users,['Jenson William'],"https://images-na.ssl-images-amazon.com/images/I/51vnvVAsllL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Cookbooks, Food & Wine', 'Cooking Methods']",,,,,,,,1674844468,4.4
Instant Pot Pressure Cooker Cookbook: 500 Everyday Recipes for Beginners and Advanced Users. Try Easy and Healthy Instant Pot Recipes.,['Jennifer Smith'],"https://images-na.ssl-images-amazon.com/images/I/51+5qudi8IS._SX258_BO1,204,203,200_.jpg",,,"['Cookbooks, Food & Wine', 'Regional & International']",,,,,,,,1727408403,4.4
Pride and Prejudice,['Jane Austen'],"https://images-na.ssl-images-amazon.com/images/I/31tJzBmff8L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature & Fiction', 'History & Criticism']",,,,,,,,1676097708,4.6
"A Court of Silver Flames (A Court of Thorns and Roses, 5)",['Sarah J. Maas'],"https://images-na.ssl-images-amazon.com/images/I/51jbLXlw5kL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature & Fiction', 'Action & Adventure']",,,,,,,,168119628X,4.8
"Trace Letters: Alphabet Handwriting Practice workbook for kids: Preschool writing Workbook with Sight words for Pre K, Kindergarten and Kids Ages 3-5. ABC print handwriting book",['Sujatha Lalgudi'],"https://images-na.ssl-images-amazon.com/images/I/51hmYXbGFrL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",,,[],,,,,,,,1686456964,4.8
"Tower of Dawn (Throne of Glass, 6)",['Sarah J. Maas'],"https://images-na.ssl-images-amazon.com/images/I/51dTrELGv4L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Teen & Young Adult', 'Literature & Fiction']",,,,,,,,168119922X,4.7
BLOODY ALPHABET: The Scariest Serial Killers Coloring Book. A True Crime Adult Gift - Full of Famous Murderers. For Adults Only. (True Crime Gifts),['by Brian Berry (Author)'],"https://images-na.ssl-images-amazon.com/images/I/61pThDaQObL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Crafts, Hobbies & Home', 'Crafts & Hobbies']",,,,,,,,170201939X,4.7
The Picture of Dorian Gray,['Oscar Wilde'],"https://images-na.ssl-images-amazon.com/images/I/41-cEvn5QmS._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['LGBTQ+ Books', 'Literature & Fiction']",,,,,,,,1686705026,4.5
The Last Flight: A Novel,['Julie Clark'],"https://images-na.ssl-images-amazon.com/images/I/41CWiF9WANL._SY291_BO1,204,203,200_QL40_ML2_.jpg",,,"['Mystery, Thriller & Suspense', 'Thrillers & Suspense']",,,,,,,,1728215722,4.4
The Last Flight,['Julie Clark'],"https://images-na.ssl-images-amazon.com/images/I/41TTbDyaUFL._SY291_BO1,204,203,200_QL40_ML2_.jpg",,,"['Mystery, Thriller & Suspense', 'Thrillers & Suspense']",,,,,,,,1728234220,4.4
"A Touch of Darkness (Hades X Persephone, 1)",['Scarlett St. Clair'],"https://images-na.ssl-images-amazon.com/images/I/41phb-gSZrL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Science Fiction & Fantasy', 'Fantasy']",,,,,,,,1728258456,4.5
"Good Vibes, Good Life: How Self-Love Is the Key to Unlocking Your Greatness",['Vex King'],"https://images-na.ssl-images-amazon.com/images/I/31qgID8AIVL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Self-Help', 'Happiness']",,,,,,,,1788171829,4.7
Verity,['Colleen Hoover'],"https://images-na.ssl-images-amazon.com/images/I/410i2hlkSLL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Mystery, Thriller & Suspense', 'Thrillers & Suspense']",,,,,,,,1791392792,4.6
"The Deal (Off-Campus, 1)",['Elle Kennedy'],"https://images-na.ssl-images-amazon.com/images/I/51XP15Cw1hL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Romance', 'Contemporary']",,,,,,,,1775293939,4.6
When Breath Becomes Air,['Paul Kalanithi'],"https://images-na.ssl-images-amazon.com/images/I/41SCBhKldyL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Medical Books', 'Medicine']",,,,,,,,9781784701994,4.7
Homo Deus: A Brief History of Tomorrow,['by HARARI YUVAL NOAH (Author)'],"https://images-na.ssl-images-amazon.com/images/I/41x9l0H2UGL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Science & Math', 'Biological Sciences']",,,,,,,,1784703931,4.6
Later,['Stephen King'],"https://images-na.ssl-images-amazon.com/images/I/51yE3VPu3RL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Mystery, Thriller & Suspense', 'Mystery']",,,,,,,,1789096499,4.5
"Secret Garden: An Inky Treasure Hunt and Coloring Book (For Adults, mindfulness coloring)",['Johanna Basford'],"https://images-na.ssl-images-amazon.com/images/I/61yAJSJMecS._SX218_BO1,204,203,200_QL40_ML2_.jpg",,,"['Arts & Photography', 'Graphic Design']",,,,,,,,9781780671062,4.7
Dare to Lead: Brave Work. Tough Conversations. Whole Hearts.,['by B. Brown (Author)'],"https://images-na.ssl-images-amazon.com/images/I/41SKDmSnTrL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Business & Money', 'Business Culture']",,,,,,,,1785042149,4.7
Maybe You Should Talk to Someone,['Lori Gottlieb'],"https://images-na.ssl-images-amazon.com/images/I/41EV14+A8SL._SY344_BO1,204,203,200_.jpg",,,"['Self-Help', 'Relationships']",,,,,,,,1799700569,4.6
The Secrets We Keep: A gripping emotional page turner,['Kate Hewitt'],"https://images-na.ssl-images-amazon.com/images/I/519p1EmAHRL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature & Fiction', 'Genre Fiction']",,,,,,,,178681630X,4.2
The Old Man and the Sea,['Ernest Hemingway'],"https://images-na.ssl-images-amazon.com/images/I/41nNBgozsOL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature & Fiction', 'Action & Adventure']",,,,,,,,1781396817,4.6
The Answer Is . . .: Reflections on My Life,['Alex Trebek'],"https://images-na.ssl-images-amazon.com/images/I/51bFWIHBHcL._SX218_BO1,204,203,200_QL40_ML2_.jpg",,,"['Biographies & Memoirs', 'Arts & Literature']",,,,,,,,179711588X,4.8
Moonology Oracle Cards: A 44-Card Deck and Guidebook,['Yasmin Boland'],"https://images-na.ssl-images-amazon.com/images/I/51tMhWtS0hL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Religion & Spirituality', 'New Age & Spirituality']",,,,,,,,1781809968,4.9
American Marxism,['Mark R. Levin'],"https://images-na.ssl-images-amazon.com/images/I/51jrPkKjK8S._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Politics & Social Sciences', 'Politics & Government']",,,,,,,,179712207X,4.9
The Last Thing He Told Me: A Novel,['Laura Dave'],"https://images-na.ssl-images-amazon.com/images/I/511MXnGvZkS._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature & Fiction', 'Genre Fiction']",,,,,,,,1797124749,4.3
State of Terror: A Novel,['Louise PennyHillary Rodham Clinton'],"https://images-na.ssl-images-amazon.com/images/I/51FPFs5v+oL._SX258_BO1,204,203,200_.jpg",,,"['Mystery, Thriller & Suspense', 'Thrillers & Suspense']",,,,,,,,1797128507,4.5
How to Draw 101 Animals (1),['Dan Green'],"https://images-na.ssl-images-amazon.com/images/I/61oHAXZX7ML._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",,,[],,,,,,,,1842297406,4.7
The Obesity Code - Unlocking the Secrets of Weight Loss (Book 1),['Dr. Jason Fung'],"https://images-na.ssl-images-amazon.com/images/I/410DxIqMTmL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Medical Books', 'Medicine']",,,,,,,,1771641258,4.6
The Four Agreements: A Practical Guide to Personal Freedom (A Toltec Wisdom Book),['Don Miguel Ruiz'],"https://images-na.ssl-images-amazon.com/images/I/51n1v-iqXBL._SY291_BO1,204,203,200_QL40_ML2_.jpg",,,"['Self-Help', 'Personal Transformation']",,,,,,,,9781878424310,4.7
"The Four Agreements: A Practical Guide to Personal Freedom, A Toltec Wisdom Book",['Don Miguel RuizJanet Mills'],"https://images-na.ssl-images-amazon.com/images/I/51MHHT608ML._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Politics & Social Sciences', 'Social Sciences']",,,,,,,,1878424505,4.7
48 Laws of Power Robert and Joost Elffers Greene: Lined Hardcover 8.5 x 11 110 Pages,['Robert Greene'],"https://images-na.ssl-images-amazon.com/images/I/21p0OoYImGL._SY291_BO1,204,203,200_QL40_ML2_.jpg",,,"['Politics & Social Sciences', 'Politics & Government']",,,,,,,,1804220256,4.7
Start with Why: How Great Leaders Inspire Everyone to Take Action,['Simon Sinek'],"https://images-na.ssl-images-amazon.com/images/I/417cWp8jNkL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Christian Books & Bibles', 'Churches & Church Leadership']",,,,,,,,1804220302,4.6
How to Win Friends and Influence People,['Dale Carnegie'],"https://images-na.ssl-images-amazon.com/images/I/41ULUN++LUL._SX258_BO1,204,203,200_.jpg",,,"['Education & Teaching', 'Schools & Teaching']",,,,,,,,1804220566,4.7
How to Win Friends and Influence People,['Dale Carnegie'],"https://images-na.ssl-images-amazon.com/images/I/41AkFbScByL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Education & Teaching', 'Schools & Teaching']",,,,,,,,1804220574,4.7
In Five Years,['Rebecca Serle'],"https://images-na.ssl-images-amazon.com/images/I/41EmnYItucL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature & Fiction', 'Genre Fiction']",,,,,,,,1804224928,4.4
Peril,['Bob Woodward'],"https://images-na.ssl-images-amazon.com/images/I/41WvdjjS9PL._SX218_BO1,204,203,200_QL40_ML2_.jpg",,,"['Politics & Social Sciences', 'Politics & Government']",,,,,,,,1804229393,4.5
Women Who Run With The Wolves: Contacting the Power of the Wild Woman (Classic Edition),['Clarissa Pinkola Estes'],"https://images-na.ssl-images-amazon.com/images/I/41zTntB80tL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Health, Fitness & Dieting', 'Psychology & Counseling']",,,,,,,,9781846041099,4.7
Man's Search For Meaning: Classic Editions,['Viktor E Frankl'],"https://images-na.ssl-images-amazon.com/images/I/31chQ9vW-vL._SY291_BO1,204,203,200_QL40_ML2_.jpg",,,"['History', 'World']",,,,,,,,1846046386,4.7
Never Split the Difference: Negotiating as if Your Life Depended on It,['by Never Split the Difference: Negotiating as if Your Life Depended on It (Author)'],"https://images-na.ssl-images-amazon.com/images/I/51jLNhGsl-L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Business & Money', 'Management & Leadership']",,,,,,,,1847941494,4.8
Atomic Habits,['by James Clear (Author)'],"https://images-na.ssl-images-amazon.com/images/I/51-nXsSRfZL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Self-Help', 'Personal Transformation']",,,,,,,,1847941834,4.7
One Thing,['Gary Keller'],"https://images-na.ssl-images-amazon.com/images/I/41H+OinaW7L._SY344_BO1,204,203,200_.jpg",,,"['Business & Money', 'Job Hunting & Careers']",,,,,,,,1848549253,4.7
What If?: Serious Scientific Answers to Absurd Hypothetical Questions,['Randall Munroe'],"https://images-na.ssl-images-amazon.com/images/I/41zxKkcE2KL._SY291_BO1,204,203,200_QL40_ML2_.jpg",,,"['Science & Math', 'Chemistry']",,,,,,,,1848549563,4.7
The ONE Thing: The Surprisingly Simple Truth About Extraordinary Results,['Gary KellerJay Papasan'],"https://images-na.ssl-images-amazon.com/images/I/31emFJveEWL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Business & Money', 'Job Hunting & Careers']",,,,,,,,9781885167774,4.7
The Picture of Dorian Gray (Norilana Books Classics),['Oscar Wilde'],"https://images-na.ssl-images-amazon.com/images/I/51L70qxLAHL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['LGBTQ+ Books', 'Literature & Fiction']",,,,,,,,1934169544,4.5
Jane Eyre (Chiltern Classic),['by Charlotte Brontë (Author)'],"https://images-na.ssl-images-amazon.com/images/I/51mwDbphz0L._SX218_BO1,204,203,200_QL40_ML2_.jpg",,,"['Teen & Young Adult', 'Literature & Fiction']",,,,,,,,1912714019,4.6
Pride and Prejudice (Chiltern Classic),['Jane Austen'],"https://images-na.ssl-images-amazon.com/images/I/51mNURvvJbL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Crafts, Hobbies & Home', 'Antiques & Collectibles']",,,,,,,,1912714035,4.6
Wuthering Heights (Chiltern Classic),['by Emily Bronte (Author)'],"https://images-na.ssl-images-amazon.com/images/I/51TqogihXVL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Crafts, Hobbies & Home', 'Antiques & Collectibles']",,,,,,,,1912714078,4.6
Frankenstein (Chiltern Classic),['by Mary Shelley (Author)'],"https://images-na.ssl-images-amazon.com/images/I/618niLX+hwL._SY344_BO1,204,203,200_.jpg",,,"['Literature & Fiction', 'Genre Fiction']",,,,,,,,1912714329,4.6
A Christmas Carol (Chiltern Classic),['Charles Dickens'],"https://images-na.ssl-images-amazon.com/images/I/51+fQsf9+LL._SY344_BO1,204,203,200_.jpg",,,"['Literature & Fiction', 'Genre Fiction']",,,,,,,,1912714701,4.7
The Secret Garden (Chiltern Classic),['Frances Hodgson Burnett'],"https://images-na.ssl-images-amazon.com/images/I/512o6QnwztS._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Crafts, Hobbies & Home', 'Antiques & Collectibles']",,,,,,,,1912714949,4.7
The Perfect Marriage: a completely gripping psychological suspense,['Jeneva Rose'],"https://images-na.ssl-images-amazon.com/images/I/41cVi5yREFL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Mystery, Thriller & Suspense', 'Thrillers & Suspense']",,,,,,,,1913419657,4.5
Guinness World Records 2021,['Guinness World Records'],"https://images-na.ssl-images-amazon.com/images/I/61ZuAUgc01L._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Humor & Entertainment', 'Trivia & Fun Facts']",,,,,,,,1913484009,4.8
The Master Guide to Drawing Anime: How to Draw Original Characters from Simple Templates (Volume 1),['Christopher Hart'],"https://images-na.ssl-images-amazon.com/images/I/61xiax389cL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Teen & Young Adult', 'Art, Music & Photography']",,,,,,,,1936096862,4.7
The Picture of Dorian Gray,['Oscar Wilde'],"https://images-na.ssl-images-amazon.com/images/I/51P-MXQcxtL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['LGBTQ+ Books', 'Literature & Fiction']",,,,,,,,1936594390,4.5
A Christmas Carol: With Original Illustrations In Full Color,['Charles Dickens'],"https://images-na.ssl-images-amazon.com/images/I/51WOkjs7DjL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Christian Books & Bibles', 'Literature & Fiction']",,,,,,,,1936830884,4.7
The War of Art: Break Through the Blocks and Win Your Inner Creative Battles,['Steven Pressfield'],"https://images-na.ssl-images-amazon.com/images/I/41WTatssdDL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Health, Fitness & Dieting', 'Psychology & Counseling']",,,,,,,,1936891026,4.6
Bigger Leaner Stronger: The Simple Science of Building the Ultimate Male Body,['Michael Matthews'],"https://images-na.ssl-images-amazon.com/images/I/51fDJ4Hq54L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Health, Fitness & Dieting', 'Exercise & Fitness']",,,,,,,,1938895274,4.6
Bigger Leaner Stronger: The Simple Science of Building the Ultimate Male Body,['Michael Matthews'],"https://images-na.ssl-images-amazon.com/images/I/51w+8T3bnqL._SY344_BO1,204,203,200_.jpg",,,"['Health, Fitness & Dieting', 'Exercise & Fitness']",,,,,,,,1938895304,4.6
Richest Man in Babylon - Original Edition,['George S. Clason'],"https://images-na.ssl-images-amazon.com/images/I/519ID7Tn+0L._SY344_BO1,204,203,200_.jpg",,,"['Business & Money', 'Business Culture']",,,,,,,,1939438551,4.7
"Wuthering Heights Emily Bronte Classic Novel (Love, Loss and Vengeance, Required Literature), Ribbon Page Marker, Perfect for Gifting","['by Emily Bronte (Author), Paper Mill Press (Author)']","https://images-na.ssl-images-amazon.com/images/I/41PDzzWyzbL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature & Fiction', 'Dramas & Plays']",,,,,,,,1926444256,4.6
"I Wrote a Book About You — A fun, fill-in-the-blank book.",['M.H. Clark'],"https://images-na.ssl-images-amazon.com/images/I/41cLoyNtOpL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Self-Help', 'Relationships']",,,,,,,,1943200106,4.7
Diary of a Minecraft Zombie Book 1: A Scare of a Dare,['Zack Zombie'],"https://images-na.ssl-images-amazon.com/images/I/41ddF-6+ZyL._SY344_BO1,204,203,200_.jpg",,,[],,,,,,,,1943330085,4.7
Diary of a Minecraft Zombie Book 1: A Scare of a Dare,['Zack Zombie'],"https://images-na.ssl-images-amazon.com/images/I/51KbPumO8cL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,[],,,,,,,,1943330123,4.7
"The Easy 5-Ingredient Ketogenic Diet Cookbook: Low-Carb, High-Fat Recipes for Busy People on the Keto Diet",['Jen Fisch'],"https://images-na.ssl-images-amazon.com/images/I/51CpRCZtKAL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Cookbooks, Food & Wine', 'Regional & International']",,,,,,,,1939754445,4.4
Awesome Science Experiments for Kids: 100+ Fun STEM / STEAM Projects and Why They Work (Awesome STEAM Activities for Kids),['Crystal Chatterton'],"https://images-na.ssl-images-amazon.com/images/I/51szc6lhnFL._SX218_BO1,204,203,200_QL40_ML2_.jpg",,,[],,,,,,,,9781939754660,4.7
"My First Toddler Coloring Book: Fun with Numbers, Letters, Shapes, Colors, and Animals! (Kids coloring activity books)",['by Tanya Emelyanova (Illustrator)'],"https://images-na.ssl-images-amazon.com/images/I/619ob0qeZwL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",,,[],,,,,,,,1939754984,4.8
"The Big Book of Organic Baby Food: Baby Purées, Finger Foods, and Toddler Meals For Every Stage (Organic Foods for Baby and Toddler)",['Stephanie Middleberg MS RD CDN'],"https://images-na.ssl-images-amazon.com/images/I/61WLFZXqf9L._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Cookbooks, Food & Wine', 'Cooking by Ingredient']",,,,,,,,1943451524,4.7
Adult Coloring Book: Stress Relieving Animal Designs,['MantraCraft'],"https://images-na.ssl-images-amazon.com/images/I/51txlIc0l+S._SX258_BO1,204,203,200_.jpg",,,"['Arts & Photography', 'Graphic Design']",,,,,,,,1945710799,4.6
"The Atlantis Gene: A Thriller (The Origin Mystery, Book 1)",['A.G. Riddle'],"https://images-na.ssl-images-amazon.com/images/I/51azC3T34NL._SY291_BO1,204,203,200_QL40_ML2_.jpg",,,"['Literature & Fiction', 'Genre Fiction']",,,,,,,,1940026016,4.1
"The Atlantis Plague: A Thriller (The Origin Mystery, Book 2)",['A.G. Riddle'],"https://images-na.ssl-images-amazon.com/images/I/41wjlC2eX7L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature & Fiction', 'Genre Fiction']",,,,,,,,1940026032,4.4
Craving (1) (Steel Brothers Saga),['Helen Hardt'],"https://images-na.ssl-images-amazon.com/images/I/41GrzFB-NAL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature & Fiction', 'Erotica']",,,,,,,,9781943893171,4.3
"The Complete Mediterranean Cookbook Gift Edition: 500 Vibrant, Kitchen-Tested Recipes for Living and Eating Well Every Day","[""America's Test Kitchen""]","https://images-na.ssl-images-amazon.com/images/I/51RHYgFlkeL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Cookbooks, Food & Wine', 'Regional & International']",,,,,,,,1948703947,4.5
"The Complete Mediterranean Cookbook: 500 Vibrant, Kitchen-Tested Recipes for Living and Eating Well Every Day (The Complete ATK Cookbook Series)","[""America's Test Kitchen""]","https://images-na.ssl-images-amazon.com/images/I/61KArZmlymL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Cookbooks, Food & Wine', 'Regional & International']",,,,,,,,1940352649,4.5
"Prayer Journal for Women: 52 Week Scripture, Devotional & Guided Prayer Journal",['Shannon Roberts'],"https://images-na.ssl-images-amazon.com/images/I/614GsJDx3rL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Religion & Spirituality', 'Worship & Devotion']",,,,,,,,1941325823,4.8
50 Shades Of Bullsh*t,"['by Adult Coloring Books (Author), Swear Word Coloring Book (Author), Adult Colouring Books (Author) & 0 more']","https://images-na.ssl-images-amazon.com/images/I/21lKej5zQCL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Crafts, Hobbies & Home', 'Crafts & Hobbies']",,,,,,,,1945260793,4.6
Untamed,['Glennon Doyle'],"https://images-na.ssl-images-amazon.com/images/I/51mwvkRIYgL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Christian Books & Bibles', 'Christian Living']",,,,,,,,1984801252,4.6
From Blood and Ash (Blood And Ash Series),['Jennifer L. Armentrout'],"https://images-na.ssl-images-amazon.com/images/I/517Tf2zA+QL._SY344_BO1,204,203,200_.jpg",,,"['Science Fiction & Fantasy', 'Fantasy']",,,,,,,,1952457009,4.7
A Kingdom of Flesh and Fire: A Blood and Ash Novel (Blood And Ash Series),['Jennifer L. Armentrout'],"https://images-na.ssl-images-amazon.com/images/I/51sA-FQmoYL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Romance', 'Paranormal']",,,,,,,,1952457114,4.8
The Missing Sister,['Lucinda Riley'],"https://images-na.ssl-images-amazon.com/images/I/51QrkBf1xjS._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Romance', 'Historical']",,,,,,,,1952457238,4.5
The Crown of Gilded Bones (Blood And Ash Series),['Jennifer L. Armentrout'],"https://images-na.ssl-images-amazon.com/images/I/513HOtc0W5L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Romance', 'Paranormal']",,,,,,,,1952457254,4.6
Beach Read,['Emily Henry'],"https://images-na.ssl-images-amazon.com/images/I/41szdIaNv9L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature & Fiction', 'Genre Fiction']",,,,,,,,1984806734,4.4
